Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-fhir.who.smart-ips-pilgrimage.json	6910	-	0	0	0	0	0	0	5	125	0	0	0	0	0	0	0	0	0	0	126	77	0	0	0	4	0	3
fsh-generated/resources/StructureDefinition-SmartHealthLink.json	1246	19	0	0	0	0	0	20	0	60	0	0	0	0	0	0	0	0	0	0	46	1011	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-SmartHealthLinkPayload.json	4578	20	0	0	0	0	0	37	0	52	0	0	1	0	0	0	0	1	0	0	79	399	0	0	0	2	0	0
